              x              y              z             vx             vy             vz
    -0.97825812     0.24739233      0.0000000     -1.3415071     -6.0835751      0.0000000
    -0.98979370     0.18608127      0.0000000    -0.96230341     -6.1670615      0.0000000
    -0.99750419     0.12405110      0.0000000    -0.57718185     -6.2271270      0.0000000
     -1.0013373    0.061538731      0.0000000    -0.18756043     -6.2632670      0.0000000
     -1.0012554  -0.0012142429      0.0000000     0.20509166     -6.2750586      0.0000000
    -0.99723551   -0.063962441      0.0000000     0.59925808     -6.2621670      0.0000000
    -0.98927023    -0.12645758      0.0000000     0.99338010     -6.2243507      0.0000000
    -0.97736791    -0.18844946      0.0000000      1.3858622     -6.1614672      0.0000000
    -0.96155299    -0.24968693      0.0000000      1.7750781     -6.0734786      0.0000000
    -0.94186634    -0.30991903      0.0000000      2.1593780     -5.9604561      0.0000000
    -0.91836543    -0.36889605      0.0000000      2.5370961     -5.8225848      0.0000000
    -0.89112442    -0.42637072      0.0000000      2.9065591     -5.6601677      0.0000000
    -0.86023425    -0.48209940      0.0000000      3.2660950     -5.4736287      0.0000000
    -0.82580252    -0.53584330      0.0000000      3.6140435     -5.2635154      0.0000000
    -0.78795338    -0.58736971      0.0000000      3.9487656     -5.0305007      0.0000000
    -0.74682721    -0.63645331      0.0000000      4.2686546     -4.7753830      0.0000000
    -0.70258028    -0.68287737      0.0000000      4.5721473     -4.4990864      0.0000000
    -0.65538426    -0.72643504      0.0000000      4.8577350     -4.2026587      0.0000000
    -0.60542558    -0.76693055      0.0000000      5.1239754     -3.8872689      0.0000000
    -0.55290475    -0.80418042      0.0000000      5.3695035     -3.5542030      0.0000000
    -0.49803551    -0.83801461      0.0000000      5.5930432     -3.2048586      0.0000000
    -0.44104389    -0.86827759      0.0000000      5.7934178     -2.8407387      0.0000000
    -0.38216716    -0.89482938      0.0000000      5.9695604     -2.4634438      0.0000000
    -0.32165268    -0.91754646      0.0000000      6.1205234     -2.0746624      0.0000000
    -0.25975669    -0.93632263      0.0000000      6.2454873     -1.6761617      0.0000000
    -0.19674294    -0.95106970      0.0000000      6.3437684     -1.2697759      0.0000000
    -0.13288132    -0.96171815      0.0000000      6.4148250    -0.85739427      0.0000000
   -0.068446435    -0.96821758      0.0000000      6.4582632    -0.44094853      0.0000000
  -0.0037160579    -0.97053712      0.0000000      6.4738401   -0.022399352      0.0000000
    0.061030366    -0.96866557      0.0000000      6.4614667     0.39627732      0.0000000
     0.12551328    -0.96261157      0.0000000      6.4212088     0.81310431      0.0000000
     0.18945454    -0.95240348      0.0000000      6.3532861      1.2261172      0.0000000
     0.25257900    -0.93808923      0.0000000      6.2580703      1.6333780      0.0000000
     0.31461595    -0.91973592      0.0000000      6.1360815      2.0329889      0.0000000
     0.37530063    -0.89742945      0.0000000      5.9879832      2.4231052      0.0000000
     0.43437561    -0.87127382      0.0000000      5.8145761      2.8019469      0.0000000
     0.49159215    -0.84139051      0.0000000      5.6167906      3.1678110      0.0000000
     0.54671142    -0.80791760      0.0000000      5.3956783      3.5190811      0.0000000
     0.59950572    -0.77100889      0.0000000      5.1524025      3.8542371      0.0000000
     0.64975947    -0.73083286      0.0000000      4.8882282      4.1718630      0.0000000
     0.69727028    -0.68757163      0.0000000      4.6045111      4.4706539      0.0000000
     0.74184970    -0.64141978      0.0000000      4.3026868      4.7494215      0.0000000
     0.78332402    -0.59258320      0.0000000      3.9842589      5.0070984      0.0000000
     0.82153488    -0.54127781      0.0000000      3.6507882      5.2427411      0.0000000
     0.85633978    -0.48772837      0.0000000      3.3038804      5.4555320      0.0000000
     0.88761248    -0.43216717      0.0000000      2.9451759      5.6447798      0.0000000
     0.91524330    -0.37483278      0.0000000      2.5763380      5.8099190      0.0000000
     0.93913924    -0.31596879      0.0000000      2.1990431      5.9505088      0.0000000
     0.95922416    -0.25582260      0.0000000      1.8149706      6.0662305      0.0000000
     0.97543866    -0.19464418      0.0000000      1.4257935      6.1568842      0.0000000
     0.98774003    -0.13268492      0.0000000      1.0331701      6.2223855      0.0000000
     0.99610206   -0.070196475      0.0000000     0.63873575      6.2627602      0.0000000
      1.0005147  -0.0074297154      0.0000000     0.24409586      6.2781401      0.0000000
      1.0009840    0.055366328      0.0000000    -0.14918044      6.2687574      0.0000000
     0.99753114     0.11794543      0.0000000    -0.53956607      6.2349392      0.0000000
     0.99019265     0.18006511      0.0000000    -0.92558092      6.1771014      0.0000000
     0.97901952     0.24148746      0.0000000     -1.3057961      6.0957436      0.0000000
     0.96407673     0.30197998      0.0000000     -1.6788374      5.9914422      0.0000000
     0.94544277     0.36131631      0.0000000     -2.0433884      5.8648455      0.0000000
     0.92320896     0.41927689      0.0000000     -2.3981926      5.7166674      0.0000000
     0.89747892     0.47564965      0.0000000     -2.7420555      5.5476819      0.0000000
     0.86836785     0.53023053      0.0000000     -3.0738455      5.3587181      0.0000000
     0.83600201     0.58282402      0.0000000     -3.3924953      5.1506546      0.0000000
     0.80051795     0.63324362      0.0000000     -3.6970019      4.9244148      0.0000000
     0.76206197     0.68131231      0.0000000     -3.9864272      4.6809623      0.0000000
     0.72078940     0.72686287      0.0000000     -4.2598977      4.4212968      0.0000000
     0.67686401     0.76973825      0.0000000     -4.5166040      4.1464496      0.0000000
     0.63045732     0.80979186      0.0000000     -4.7558006      3.8574803      0.0000000
     0.58174800     0.84688785      0.0000000     -4.9768052      3.5554732      0.0000000
     0.53092122     0.88090133      0.0000000     -5.1789977      3.2415343      0.0000000
     0.47816805     0.91171854      0.0000000     -5.3618197      2.9167881      0.0000000
     0.42368483     0.93923709      0.0000000     -5.5247735      2.5823752      0.0000000
     0.36767258     0.96336604      0.0000000     -5.6674211      2.2394498      0.0000000
     0.31033640     0.98402608      0.0000000     -5.7893838      1.8891778      0.0000000
     0.25188490      1.0011496      0.0000000     -5.8903411      1.5327344      0.0000000
     0.19252958      1.0146808      0.0000000     -5.9700303      1.1713023      0.0000000
     0.13248430      1.0245756      0.0000000     -6.0282456     0.80607040      0.0000000
    0.071964669      1.0308022      0.0000000     -6.0648379     0.43823188      0.0000000
    0.011187538      1.0333403      0.0000000     -6.0797142    0.068982804      0.0000000
   -0.049629614      1.0321818      0.0000000     -6.0728376    -0.30047929      0.0000000
    -0.11026921      1.0273307      0.0000000     -6.0442270    -0.66895676      0.0000000
    -0.17051416      1.0188027      0.0000000     -5.9939574     -1.0352533      0.0000000
    -0.23014836      1.0066256      0.0000000     -5.9221595     -1.3981752      0.0000000
    -0.28895735     0.99083920      0.0000000     -5.8290207     -1.7565330      0.0000000
    -0.34672878     0.97149497      0.0000000     -5.7147849     -2.1091429      0.0000000
    -0.40325304     0.94865634      0.0000000     -5.5797533     -2.4548283      0.0000000
    -0.45832384     0.92239841      0.0000000     -5.4242850     -2.7924218      0.0000000
    -0.51173874     0.89280790      0.0000000     -5.2487976     -3.1207668      0.0000000
    -0.56329979     0.85998307      0.0000000     -5.0537682     -3.4387200      0.0000000
    -0.61281411     0.82403350      0.0000000     -4.8397336     -3.7451531      0.0000000
    -0.66009447     0.78508001      0.0000000     -4.6072920     -4.0389560      0.0000000
    -0.70495995     0.74325438      0.0000000     -4.3571030     -4.3190389      0.0000000
    -0.74723653     0.69869923      0.0000000     -4.0898887     -4.5843359      0.0000000
    -0.78675772     0.65156767      0.0000000     -3.8064346     -4.8338078      0.0000000
    -0.82336522     0.60202307      0.0000000     -3.5075897     -5.0664460      0.0000000
    -0.85690952     0.55023875      0.0000000     -3.1942671     -5.2812762      0.0000000
    -0.88725056     0.49639755      0.0000000     -2.8674442     -5.4773626      0.0000000
    -0.91425840     0.44069150      0.0000000     -2.5281629     -5.6538124      0.0000000
    -0.93781382     0.38332130      0.0000000     -2.1775285     -5.8097803      0.0000000
    -0.95780897     0.32449589      0.0000000     -1.8167098     -5.9444739      0.0000000
    -0.97414801     0.26443182      0.0000000     -1.4469375     -6.0571586      0.0000000
    -0.98674772     0.20335272      0.0000000     -1.0695027     -6.1471630      0.0000000
    -0.99553807     0.14148857      0.0000000    -0.68575489     -6.2138848      0.0000000
     -1.0004628    0.079075023      0.0000000    -0.29709912     -6.2567964      0.0000000
     -1.0014800    0.016352637      0.0000000    0.095007137     -6.2754509      0.0000000
    -0.99856267   -0.046433996      0.0000000     0.48905793     -6.2694877      0.0000000
    -0.99169889    -0.10903712      0.0000000     0.88350348     -6.2386382      0.0000000
    -0.98089260    -0.17120676      0.0000000      1.2767555     -6.1827320      0.0000000
    -0.96616378    -0.23269176      0.0000000      1.6671932     -6.1017017      0.0000000
    -0.94754874    -0.29324079      0.0000000      2.0531702     -5.9955882      0.0000000
    -0.92510038    -0.35260352      0.0000000      2.4330220     -5.8645454      0.0000000
    -0.89888830    -0.41053170      0.0000000      2.8050742     -5.7088444      0.0000000
    -0.86899889    -0.46678041      0.0000000      3.1676516     -5.5288766      0.0000000
    -0.83553527    -0.52110923      0.0000000      3.5190877     -5.3251567      0.0000000
    -0.79861714    -0.57328354      0.0000000      3.8577349     -5.0983246      0.0000000
    -0.75838057    -0.62307573      0.0000000      4.1819751     -4.8491461      0.0000000
    -0.71497764    -0.67026646      0.0000000      4.4902307     -4.5785128      0.0000000
    -0.66857596    -0.71464598      0.0000000      4.7809762     -4.2874409      0.0000000
    -0.61935812    -0.75601528      0.0000000      5.0527492     -3.9770686      0.0000000
    -0.56752097    -0.79418735      0.0000000      5.3041622     -3.6486525      0.0000000
    -0.51327487    -0.82898833      0.0000000      5.5339135     -3.3035625      0.0000000
    -0.45684271    -0.86025860      0.0000000      5.7407985     -2.9432756      0.0000000
    -0.39845890    -0.88785384      0.0000000      5.9237200     -2.5693685      0.0000000
    -0.33836831    -0.91164597      0.0000000      6.0816977     -2.1835085      0.0000000
    -0.27682495    -0.93152401      0.0000000      6.2138776     -1.7874440      0.0000000
    -0.21409075    -0.94739485      0.0000000      6.3195395     -1.3829935      0.0000000
    -0.15043416    -0.95918388      0.0000000      6.3981040    -0.97203375      0.0000000
   -0.086128673    -0.96683553      0.0000000      6.4491381    -0.55648710      0.0000000
   -0.021451396    -0.97031362      0.0000000      6.4723593    -0.13830827      0.0000000
    0.043318513    -0.96960169      0.0000000      6.4676385     0.28052929      0.0000000
     0.10790137    -0.96470304      0.0000000      6.4350010     0.69804740      0.0000000
     0.17201853    -0.95564074      0.0000000      6.3746267      1.1122771      0.0000000
     0.23539391    -0.94245750      0.0000000      6.2868480      1.5212726      0.0000000
     0.29775549    -0.92521529      0.0000000      6.1721465      1.9231248      0.0000000
     0.35883684    -0.90399500      0.0000000      6.0311488      2.3159745      0.0000000
     0.41837847    -0.87889580      0.0000000      5.8646201      2.6980243      0.0000000
     0.47612924    -0.85003451      0.0000000      5.6734574      3.0675510      0.0000000
     0.53184762    -0.81754478      0.0000000      5.4586807      3.4229153      0.0000000
     0.58530285    -0.78157621      0.0000000      5.2214244      3.7625721      0.0000000
     0.63627611    -0.74229334      0.0000000      4.9629270      4.0850782      0.0000000
     0.68456139    -0.69987464      0.0000000      4.6845202      4.3891000      0.0000000
     0.72996651    -0.65451134      0.0000000      4.3876185      4.6734188      0.0000000
     0.77231376    -0.60640627      0.0000000      4.0737074      4.9369360      0.0000000
     0.81144066    -0.55577262      0.0000000      3.7443320      5.1786758      0.0000000
     0.84720040    -0.50283275      0.0000000      3.4010857      5.3977878      0.0000000
     0.87946237    -0.44781687      0.0000000      3.0455988      5.5935478      0.0000000
     0.90811238    -0.39096179      0.0000000      2.6795277      5.7653573      0.0000000
     0.93305292    -0.33250972      0.0000000      2.3045442      5.9127428      0.0000000
     0.95420326    -0.27270694      0.0000000      1.9223257      6.0353532      0.0000000
     0.97149944    -0.21180265      0.0000000      1.5345458      6.1329572      0.0000000
     0.98489418    -0.15004779      0.0000000      1.1428651      6.2054392      0.0000000
     0.99435674   -0.087693871      0.0000000     0.74892390      6.2527954      0.0000000
