              x              y              z             vx             vy             vz
    -0.23238802     0.98638936      0.0000000     -6.1193610     -1.3680590      0.0000000
    -0.23850738     0.98502130      0.0000000     -6.1105457     -1.4054763      0.0000000
    -0.24461793     0.98361583      0.0000000     -6.1015007     -1.4428317      0.0000000
    -0.25071943     0.98217300      0.0000000     -6.0922265     -1.4801236      0.0000000
    -0.25681166     0.98069287      0.0000000     -6.0827235     -1.5173508      0.0000000
    -0.26289438     0.97917552      0.0000000     -6.0729923     -1.5545117      0.0000000
    -0.26896737     0.97762101      0.0000000     -6.0630333     -1.5916050      0.0000000
    -0.27503040     0.97602940      0.0000000     -6.0528470     -1.6286292      0.0000000
    -0.28108325     0.97440078      0.0000000     -6.0424340     -1.6655830      0.0000000
    -0.28712569     0.97273519      0.0000000     -6.0317947     -1.7024649      0.0000000
    -0.29315748     0.97103273      0.0000000     -6.0209298     -1.7392735      0.0000000
    -0.29917841     0.96929345      0.0000000     -6.0098397     -1.7760075      0.0000000
    -0.30518825     0.96751745      0.0000000     -5.9985250     -1.8126655      0.0000000
    -0.31118677     0.96570478      0.0000000     -5.9869863     -1.8492460      0.0000000
    -0.31717376     0.96385554      0.0000000     -5.9752240     -1.8857477      0.0000000
    -0.32314899     0.96196979      0.0000000     -5.9632389     -1.9221692      0.0000000
    -0.32911222     0.96004762      0.0000000     -5.9510314     -1.9585092      0.0000000
    -0.33506326     0.95808911      0.0000000     -5.9386021     -1.9947663      0.0000000
    -0.34100186     0.95609434      0.0000000     -5.9259518     -2.0309391      0.0000000
    -0.34692781     0.95406340      0.0000000     -5.9130809     -2.0670262      0.0000000
    -0.35284089     0.95199638      0.0000000     -5.8999901     -2.1030264      0.0000000
    -0.35874088     0.94989335      0.0000000     -5.8866800     -2.1389382      0.0000000
    -0.36462756     0.94775441      0.0000000     -5.8731513     -2.1747603      0.0000000
    -0.37050071     0.94557965      0.0000000     -5.8594045     -2.2104914      0.0000000
    -0.37636012     0.94336916      0.0000000     -5.8454404     -2.2461302      0.0000000
    -0.38220556     0.94112303      0.0000000     -5.8312596     -2.2816753      0.0000000
    -0.38803682     0.93884136      0.0000000     -5.8168627     -2.3171253      0.0000000
    -0.39385368     0.93652423      0.0000000     -5.8022505     -2.3524790      0.0000000
    -0.39965593     0.93417175      0.0000000     -5.7874236     -2.3877351      0.0000000
    -0.40544335     0.93178402      0.0000000     -5.7723828     -2.4228922      0.0000000
    -0.41121574     0.92936112      0.0000000     -5.7571286     -2.4579491      0.0000000
    -0.41697286     0.92690317      0.0000000     -5.7416619     -2.4929044      0.0000000
    -0.42271453     0.92441027      0.0000000     -5.7259833     -2.5277569      0.0000000
    -0.42844051     0.92188251      0.0000000     -5.7100936     -2.5625052      0.0000000
    -0.43415060     0.91932001      0.0000000     -5.6939934     -2.5971482      0.0000000
    -0.43984460     0.91672286      0.0000000     -5.6776836     -2.6316844      0.0000000
    -0.44552228     0.91409118      0.0000000     -5.6611649     -2.6661127      0.0000000
    -0.45118345     0.91142506      0.0000000     -5.6444380     -2.7004317      0.0000000
    -0.45682788     0.90872463      0.0000000     -5.6275037     -2.7346403      0.0000000
    -0.46245539     0.90598999      0.0000000     -5.6103628     -2.7687371      0.0000000
    -0.46806575     0.90322125      0.0000000     -5.5930160     -2.8027209      0.0000000
    -0.47365877     0.90041853      0.0000000     -5.5754642     -2.8365905      0.0000000
    -0.47923423     0.89758194      0.0000000     -5.5577081     -2.8703446      0.0000000
    -0.48479194     0.89471160      0.0000000     -5.5397485     -2.9039821      0.0000000
    -0.49033169     0.89180762      0.0000000     -5.5215862     -2.9375016      0.0000000
    -0.49585327     0.88887011      0.0000000     -5.5032221     -2.9709019      0.0000000
    -0.50135649     0.88589921      0.0000000     -5.4846570     -3.0041819      0.0000000
    -0.50684115     0.88289503      0.0000000     -5.4658917     -3.0373403      0.0000000
    -0.51230704     0.87985769      0.0000000     -5.4469270     -3.0703760      0.0000000
    -0.51775397     0.87678731      0.0000000     -5.4277638     -3.1032877      0.0000000
    -0.52318173     0.87368403      0.0000000     -5.4084029     -3.1360742      0.0000000
    -0.52859014     0.87054795      0.0000000     -5.3888452     -3.1687344      0.0000000
    -0.53397898     0.86737922      0.0000000     -5.3690916     -3.2012671      0.0000000
    -0.53934807     0.86417795      0.0000000     -5.3491429     -3.2336712      0.0000000
    -0.54469722     0.86094428      0.0000000     -5.3290001     -3.2659454      0.0000000
    -0.55002622     0.85767833      0.0000000     -5.3086639     -3.2980885      0.0000000
    -0.55533488     0.85438025      0.0000000     -5.2881353     -3.3300996      0.0000000
    -0.56062302     0.85105015      0.0000000     -5.2674153     -3.3619773      0.0000000
    -0.56589043     0.84768817      0.0000000     -5.2465046     -3.3937206      0.0000000
    -0.57113694     0.84429445      0.0000000     -5.2254043     -3.4253284      0.0000000
    -0.57636234     0.84086912      0.0000000     -5.2041151     -3.4567994      0.0000000
    -0.58156646     0.83741232      0.0000000     -5.1826382     -3.4881326      0.0000000
    -0.58674909     0.83392419      0.0000000     -5.1609743     -3.5193270      0.0000000
    -0.59191007     0.83040486      0.0000000     -5.1391245     -3.5503813      0.0000000
    -0.59704919     0.82685448      0.0000000     -5.1170897     -3.5812944      0.0000000
    -0.60216628     0.82327318      0.0000000     -5.0948709     -3.6120654      0.0000000
    -0.60726115     0.81966112      0.0000000     -5.0724689     -3.6426931      0.0000000
    -0.61233362     0.81601843      0.0000000     -5.0498848     -3.6731763      0.0000000
    -0.61738351     0.81234525      0.0000000     -5.0271195     -3.7035142      0.0000000
    -0.62241063     0.80864174      0.0000000     -5.0041740     -3.7337055      0.0000000
    -0.62741480     0.80490803      0.0000000     -4.9810494     -3.7637493      0.0000000
    -0.63239585     0.80114428      0.0000000     -4.9577465     -3.7936444      0.0000000
