              x              y              z             vx             vy             vz
    -0.64661509     -2.4056717      0.0000000      3.4805063     -1.1305668      0.0000000
    -0.61181002     -2.4169773      0.0000000      3.4970204     -1.0691277      0.0000000
    -0.57683982     -2.4276686      0.0000000      3.5126052     -1.0075595      0.0000000
    -0.54171377     -2.4377442      0.0000000      3.5272629    -0.94587130      0.0000000
    -0.50644114     -2.4472029      0.0000000      3.5409959    -0.88407202      0.0000000
    -0.47103118     -2.4560436      0.0000000      3.5538063    -0.82217049      0.0000000
    -0.43549311     -2.4642653      0.0000000      3.5656960    -0.76017547      0.0000000
    -0.39983615     -2.4718671      0.0000000      3.5766669    -0.69809560      0.0000000
    -0.36406949     -2.4788480      0.0000000      3.5867210    -0.63593947      0.0000000
    -0.32820228     -2.4852074      0.0000000      3.5958598    -0.57371558      0.0000000
    -0.29224368     -2.4909446      0.0000000      3.6040851    -0.51143238      0.0000000
    -0.25620283     -2.4960589      0.0000000      3.6113983    -0.44909824      0.0000000
    -0.22008884     -2.5005499      0.0000000      3.6178008    -0.38672150      0.0000000
    -0.18391084     -2.5044171      0.0000000      3.6232940    -0.32431045      0.0000000
    -0.14767790     -2.5076602      0.0000000      3.6278790    -0.26187333      0.0000000
    -0.11139911     -2.5102790      0.0000000      3.6315570    -0.19941836      0.0000000
   -0.075083536     -2.5122731      0.0000000      3.6343290    -0.13695374      0.0000000
   -0.038740245     -2.5136427      0.0000000      3.6361960   -0.074487636      0.0000000
  -0.0023782858     -2.5143876      0.0000000      3.6371586   -0.012028217      0.0000000
    0.033993300     -2.5145078      0.0000000      3.6372176    0.050416358      0.0000000
    0.070365476     -2.5140037      0.0000000      3.6363738     0.11283793      0.0000000
     0.10672921     -2.5128753      0.0000000      3.6346275     0.17522833      0.0000000
     0.14307549     -2.5111230      0.0000000      3.6319793     0.23757938      0.0000000
     0.17939528     -2.5087472      0.0000000      3.6284294     0.29988287      0.0000000
     0.21567958     -2.5057484      0.0000000      3.6239782     0.36213058      0.0000000
     0.25191936     -2.5021271      0.0000000      3.6186258     0.42431423      0.0000000
     0.28810562     -2.4978839      0.0000000      3.6123723     0.48642554      0.0000000
     0.32422934     -2.4930197      0.0000000      3.6052177     0.54845615      0.0000000
     0.36028152     -2.4875351      0.0000000      3.5971619     0.61039766      0.0000000
     0.39625314     -2.4814311      0.0000000      3.5882048     0.67224162      0.0000000
     0.43213518     -2.4747087      0.0000000      3.5783460     0.73397951      0.0000000
     0.46791864     -2.4673689      0.0000000      3.5675853     0.79560273      0.0000000
     0.50359450     -2.4594129      0.0000000      3.5559223     0.85710262      0.0000000
     0.53915372     -2.4508419      0.0000000      3.5433565     0.91847042      0.0000000
     0.57458729     -2.4416572      0.0000000      3.5298874     0.97969730      0.0000000
     0.60988616     -2.4318602      0.0000000      3.5155143      1.0407743      0.0000000
     0.64504130     -2.4214525      0.0000000      3.5002367      1.1016925      0.0000000
     0.68004367     -2.4104355      0.0000000      3.4840537      1.1624426      0.0000000
     0.71488421     -2.3988111      0.0000000      3.4669646      1.2230154      0.0000000
     0.74955385     -2.3865810      0.0000000      3.4489686      1.2834015      0.0000000
     0.78404354     -2.3737469      0.0000000      3.4300647      1.3435915      0.0000000
     0.81834419     -2.3603110      0.0000000      3.4102520      1.4035757      0.0000000
     0.85244671     -2.3462753      0.0000000      3.3895296      1.4633443      0.0000000
     0.88634200     -2.3316418      0.0000000      3.3678965      1.5228875      0.0000000
     0.92002097     -2.3164129      0.0000000      3.3453515      1.5821951      0.0000000
     0.95347448     -2.3005910      0.0000000      3.3218936      1.6412569      0.0000000
     0.98669342     -2.2841784      0.0000000      3.2975218      1.7000625      0.0000000
      1.0196686     -2.2671778      0.0000000      3.2722348      1.7586015      0.0000000
      1.0523910     -2.2495918      0.0000000      3.2460315      1.8168630      0.0000000
      1.0848513     -2.2314232      0.0000000      3.2189109      1.8748361      0.0000000
      1.1170404     -2.2126748      0.0000000      3.1908717      1.9325098      0.0000000
      1.1489491     -2.1933497      0.0000000      3.1619127      1.9898727      0.0000000
      1.1805683     -2.1734510      0.0000000      3.1320329      2.0469134      0.0000000
      1.2118886     -2.1529818      0.0000000      3.1012311      2.1036202      0.0000000
      1.2429009     -2.1319456      0.0000000      3.0695062      2.1599811      0.0000000
      1.2735960     -2.1103458      0.0000000      3.0368572      2.2159840      0.0000000
      1.3039645     -2.0881860      0.0000000      3.0032829      2.2716165      0.0000000
      1.3339974     -2.0654698      0.0000000      2.9687823      2.3268661      0.0000000
      1.3636852     -2.0422012      0.0000000      2.9333546      2.3817200      0.0000000
      1.3930187     -2.0183840      0.0000000      2.8969988      2.4361650      0.0000000
      1.4219887     -1.9940223      0.0000000      2.8597141      2.4901879      0.0000000
      1.4505859     -1.9691204      0.0000000      2.8214997      2.5437750      0.0000000
      1.4788009     -1.9436827      0.0000000      2.7823549      2.5969127      0.0000000
      1.5066244     -1.9177136      0.0000000      2.7422793      2.6495867      0.0000000
      1.5340472     -1.8912177      0.0000000      2.7012722      2.7017827      0.0000000
      1.5610599     -1.8641999      0.0000000      2.6593335      2.7534860      0.0000000
      1.5876532     -1.8366650      0.0000000      2.6164627      2.8046818      0.0000000
      1.6138179     -1.8086182      0.0000000      2.5726599      2.8553548      0.0000000
      1.6395445     -1.7800646      0.0000000      2.5279250      2.9054895      0.0000000
      1.6648237     -1.7510097      0.0000000      2.4822583      2.9550701      0.0000000
      1.6896463     -1.7214590      0.0000000      2.4356602      3.0040806      0.0000000
      1.7140029     -1.6914182      0.0000000      2.3881312      3.0525044      0.0000000
      1.7378842     -1.6608932      0.0000000      2.3396721      3.1003250      0.0000000
      1.7612809     -1.6298899      0.0000000      2.2902839      3.1475252      0.0000000
      1.7841838     -1.5984147      0.0000000      2.2399678      3.1940878      0.0000000
      1.8065835     -1.5664738      0.0000000      2.1887252      3.2399950      0.0000000
      1.8284707     -1.5340739      0.0000000      2.1365579      3.2852289      0.0000000
      1.8498363     -1.5012216      0.0000000      2.0834677      3.3297711      0.0000000
      1.8706710     -1.4679239      0.0000000      2.0294570      3.3736032      0.0000000
      1.8909655     -1.4341878      0.0000000      1.9745283      3.4167059      0.0000000
      1.9107108     -1.4000208      0.0000000      1.9186845      3.4590602      0.0000000
      1.9298977     -1.3654302      0.0000000      1.8619289      3.5006463      0.0000000
      1.9485170     -1.3304237      0.0000000      1.8042650      3.5414444      0.0000000
      1.9665596     -1.2950093      0.0000000      1.7456968      3.5814340      0.0000000
      1.9840166     -1.2591949      0.0000000      1.6862287      3.6205947      0.0000000
      2.0008789     -1.2229890      0.0000000      1.6258654      3.6589054      0.0000000
      2.0171375     -1.1863999      0.0000000      1.5646121      3.6963450      0.0000000
      2.0327836     -1.1494365      0.0000000      1.5024746      3.7328918      0.0000000
      2.0478084     -1.1121075      0.0000000      1.4394590      3.7685240      0.0000000
      2.0622030     -1.0744223      0.0000000      1.3755719      3.8032193      0.0000000
      2.0759587     -1.0363901      0.0000000      1.3108205      3.8369552      0.0000000
      2.0890669    -0.99802057      0.0000000      1.2452126      3.8697089      0.0000000
      2.1015190    -0.95932348      0.0000000      1.1787565      3.9014573      0.0000000
      2.1133066    -0.92030890      0.0000000      1.1114610      3.9321771      0.0000000
      2.1244212    -0.88098713      0.0000000      1.0433357      3.9618445      0.0000000
      2.1348546    -0.84136869      0.0000000     0.97439076      3.9904356      0.0000000
      2.1445985    -0.80146433      0.0000000     0.90463695      4.0179263      0.0000000
      2.1536448    -0.76128507      0.0000000     0.83408582      4.0442922      0.0000000
      2.1619857    -0.72084215      0.0000000     0.76274960      4.0695086      0.0000000
      2.1696132    -0.68014706      0.0000000     0.69064130      4.0935507      0.0000000
      2.1765196    -0.63921155      0.0000000     0.61777466      4.1163935      0.0000000
      2.1826973    -0.59804762      0.0000000     0.54416424      4.1380118      0.0000000
      2.1881390    -0.55666750      0.0000000     0.46982542      4.1583803      0.0000000
      2.1928372    -0.51508370      0.0000000     0.39477441      4.1774734      0.0000000
      2.1967850    -0.47330896      0.0000000     0.31902833      4.1952657      0.0000000
      2.1999753    -0.43135631      0.0000000     0.24260518      4.2117315      0.0000000
      2.2024013    -0.38923899      0.0000000     0.16552387      4.2268450      0.0000000
      2.2040566    -0.34697054      0.0000000    0.087804293      4.2405807      0.0000000
      2.2049346    -0.30456473      0.0000000   0.0094672976      4.2529128      0.0000000
      2.2050293    -0.26203561      0.0000000   -0.069465263      4.2638157      0.0000000
      2.2043346    -0.21939745      0.0000000    -0.14897051      4.2732637      0.0000000
      2.2028449    -0.17666481      0.0000000    -0.22902453      4.2812315      0.0000000
      2.2005547    -0.13385250      0.0000000    -0.30960232      4.2876937      0.0000000
      2.1974586   -0.090975561      0.0000000    -0.39067781      4.2926253      0.0000000
      2.1935519   -0.048049309      0.0000000    -0.47222382      4.2960013      0.0000000
      2.1888296  -0.0050892957      0.0000000    -0.55421203      4.2977972      0.0000000
      2.1832875    0.037888677      0.0000000    -0.63661300      4.2979888      0.0000000
      2.1769214    0.080868565      0.0000000    -0.71939610      4.2965522      0.0000000
      2.1697274     0.12383409      0.0000000    -0.80252957      4.2934639      0.0000000
      2.1617021     0.16676873      0.0000000    -0.88598043      4.2887011      0.0000000
      2.1528423     0.20965574      0.0000000    -0.96971454      4.2822413      0.0000000
      2.1431452     0.25247815      0.0000000     -1.0536965      4.2740626      0.0000000
      2.1326082     0.29521878      0.0000000     -1.1378898      4.2641441      0.0000000
      2.1212293     0.33786022      0.0000000     -1.2222567      4.2524651      0.0000000
      2.1090067     0.38038487      0.0000000     -1.3067582      4.2390060      0.0000000
      2.0959392     0.42277493      0.0000000     -1.3913542      4.2237481      0.0000000
      2.0820256     0.46501241      0.0000000     -1.4760032      4.2066735      0.0000000
      2.0672656     0.50707914      0.0000000     -1.5606627      4.1877651      0.0000000
      2.0516590     0.54895680      0.0000000     -1.6452891      4.1670071      0.0000000
      2.0352061     0.59062687      0.0000000     -1.7298374      4.1443847      0.0000000
      2.0179077     0.63207071      0.0000000     -1.8142617      4.1198844      0.0000000
      1.9997651     0.67326956      0.0000000     -1.8985149      4.0934937      0.0000000
      1.9807799     0.71420449      0.0000000     -1.9825488      4.0652016      0.0000000
      1.9609544     0.75485651      0.0000000     -2.0663142      4.0349986      0.0000000
      1.9402913     0.79520650      0.0000000     -2.1497608      4.0028764      0.0000000
      1.9187937     0.83523526      0.0000000     -2.2328376      3.9688283      0.0000000
      1.8964653     0.87492354      0.0000000     -2.3154924      3.9328493      0.0000000
      1.8733104     0.91425204      0.0000000     -2.3976722      3.8949361      0.0000000
      1.8493337     0.95320140      0.0000000     -2.4793234      3.8550870      0.0000000
      1.8245404     0.99175227      0.0000000     -2.5603915      3.8133021      0.0000000
      1.7989365      1.0298853      0.0000000     -2.6408212      3.7695835      0.0000000
      1.7725283      1.0675811      0.0000000     -2.7205568      3.7239351      0.0000000
      1.7453227      1.1048205      0.0000000     -2.7995420      3.6763629      0.0000000
      1.7173273      1.1415841      0.0000000     -2.8777201      3.6268748      0.0000000
      1.6885501      1.1778529      0.0000000     -2.9550340      3.5754808      0.0000000
