              x     u_solution   u_analytical  log10(relErr)
     0.58005801     0.41694249     0.41694253     -7.0790944
     0.58015802     0.41684551     0.41684555     -7.0790944
     0.58025803     0.41674853     0.41674856     -7.0790944
     0.58035804     0.41665154     0.41665158     -7.0790944
     0.58045805     0.41655455     0.41655459     -7.0790944
     0.58055806     0.41645756     0.41645760     -7.0790944
     0.58065807     0.41636056     0.41636060     -7.0790944
     0.58075808     0.41626357     0.41626360     -7.0790944
     0.58085809     0.41616656     0.41616660     -7.0790944
     0.58095810     0.41606956     0.41606959     -7.0790944
     0.58105811     0.41597255     0.41597259     -7.0790944
     0.58115812     0.41587554     0.41587557     -7.0790944
     0.58125813     0.41577853     0.41577856     -7.0790944
     0.58135814     0.41568151     0.41568154     -7.0790944
     0.58145815     0.41558449     0.41558452     -7.0790944
     0.58155816     0.41548747     0.41548750     -7.0790944
     0.58165817     0.41539044     0.41539047     -7.0790944
     0.58175818     0.41529341     0.41529345     -7.0790944
     0.58185819     0.41519638     0.41519641     -7.0790944
     0.58195820     0.41509934     0.41509938     -7.0790944
     0.58205821     0.41500231     0.41500234     -7.0790944
     0.58215822     0.41490527     0.41490530     -7.0790944
     0.58225823     0.41480822     0.41480826     -7.0790944
     0.58235824     0.41471118     0.41471121     -7.0790944
     0.58245825     0.41461413     0.41461416     -7.0790944
     0.58255826     0.41451707     0.41451711     -7.0790944
     0.58265827     0.41442002     0.41442005     -7.0790944
     0.58275828     0.41432296     0.41432299     -7.0790944
     0.58285829     0.41422590     0.41422593     -7.0790944
     0.58295830     0.41412883     0.41412887     -7.0790944
     0.58305831     0.41403177     0.41403180     -7.0790944
     0.58315832     0.41393470     0.41393473     -7.0790944
     0.58325833     0.41383762     0.41383766     -7.0790944
     0.58335834     0.41374055     0.41374058     -7.0790944
     0.58345835     0.41364347     0.41364350     -7.0790944
     0.58355836     0.41354639     0.41354642     -7.0790944
     0.58365837     0.41344930     0.41344933     -7.0790944
     0.58375838     0.41335221     0.41335225     -7.0790944
     0.58385839     0.41325512     0.41325516     -7.0790944
     0.58395840     0.41315803     0.41315806     -7.0790944
     0.58405841     0.41306093     0.41306097     -7.0790944
     0.58415842     0.41296383     0.41296387     -7.0790944
     0.58425843     0.41286673     0.41286676     -7.0790944
     0.58435844     0.41276962     0.41276966     -7.0790944
     0.58445845     0.41267252     0.41267255     -7.0790944
     0.58455846     0.41257541     0.41257544     -7.0790944
     0.58465847     0.41247829     0.41247833     -7.0790944
     0.58475848     0.41238117     0.41238121     -7.0790944
     0.58485849     0.41228405     0.41228409     -7.0790944
     0.58495850     0.41218693     0.41218697     -7.0790944
     0.58505851     0.41208981     0.41208984     -7.0790944
     0.58515852     0.41199268     0.41199271     -7.0790944
     0.58525853     0.41189555     0.41189558     -7.0790944
     0.58535854     0.41179841     0.41179845     -7.0790944
     0.58545855     0.41170128     0.41170131     -7.0790944
     0.58555856     0.41160414     0.41160417     -7.0790944
     0.58565857     0.41150699     0.41150703     -7.0790944
     0.58575858     0.41140985     0.41140988     -7.0790944
     0.58585859     0.41131270     0.41131273     -7.0790944
     0.58595860     0.41121555     0.41121558     -7.0790944
     0.58605861     0.41111839     0.41111843     -7.0790944
     0.58615862     0.41102124     0.41102127     -7.0790944
     0.58625863     0.41092408     0.41092411     -7.0790944
     0.58635864     0.41082691     0.41082695     -7.0790944
     0.58645865     0.41072975     0.41072978     -7.0790944
     0.58655866     0.41063258     0.41063261     -7.0790944
     0.58665867     0.41053541     0.41053544     -7.0790944
     0.58675868     0.41043823     0.41043827     -7.0790944
     0.58685869     0.41034106     0.41034109     -7.0790944
     0.58695870     0.41024388     0.41024391     -7.0790944
     0.58705871     0.41014670     0.41014673     -7.0790944
     0.58715872     0.41004951     0.41004954     -7.0790944
     0.58725873     0.40995232     0.40995236     -7.0790944
     0.58735874     0.40985513     0.40985517     -7.0790944
     0.58745875     0.40975794     0.40975797     -7.0790944
     0.58755876     0.40966074     0.40966077     -7.0790944
     0.58765877     0.40956354     0.40956358     -7.0790944
     0.58775878     0.40946634     0.40946637     -7.0790944
     0.58785879     0.40936913     0.40936917     -7.0790944
     0.58795880     0.40927193     0.40927196     -7.0790944
     0.58805881     0.40917472     0.40917475     -7.0790944
     0.58815882     0.40907750     0.40907754     -7.0790944
     0.58825883     0.40898029     0.40898032     -7.0790944
     0.58835884     0.40888307     0.40888310     -7.0790944
     0.58845885     0.40878585     0.40878588     -7.0790944
     0.58855886     0.40868862     0.40868865     -7.0790944
     0.58865887     0.40859139     0.40859143     -7.0790944
     0.58875888     0.40849416     0.40849420     -7.0790944
     0.58885889     0.40839693     0.40839696     -7.0790944
     0.58895890     0.40829969     0.40829973     -7.0790944
     0.58905891     0.40820246     0.40820249     -7.0790944
     0.58915892     0.40810521     0.40810525     -7.0790944
     0.58925893     0.40800797     0.40800800     -7.0790944
     0.58935894     0.40791072     0.40791076     -7.0790944
     0.58945895     0.40781347     0.40781351     -7.0790944
     0.58955896     0.40771622     0.40771626     -7.0790944
     0.58965897     0.40761897     0.40761900     -7.0790944
     0.58975898     0.40752171     0.40752174     -7.0790944
     0.58985899     0.40742445     0.40742448     -7.0790944
     0.58995900     0.40732719     0.40732722     -7.0790944
     0.59005901     0.40722992     0.40722995     -7.0790944
     0.59015902     0.40713265     0.40713269     -7.0790944
     0.59025903     0.40703538     0.40703541     -7.0790944
     0.59035904     0.40693811     0.40693814     -7.0790944
     0.59045905     0.40684083     0.40684086     -7.0790944
     0.59055906     0.40674355     0.40674358     -7.0790944
     0.59065907     0.40664627     0.40664630     -7.0790944
     0.59075908     0.40654898     0.40654902     -7.0790944
     0.59085909     0.40645169     0.40645173     -7.0790944
     0.59095910     0.40635440     0.40635444     -7.0790944
     0.59105911     0.40625711     0.40625714     -7.0790944
     0.59115912     0.40615981     0.40615985     -7.0790944
     0.59125913     0.40606252     0.40606255     -7.0790944
     0.59135914     0.40596521     0.40596525     -7.0790944
     0.59145915     0.40586791     0.40586794     -7.0790944
     0.59155916     0.40577060     0.40577064     -7.0790944
     0.59165917     0.40567329     0.40567333     -7.0790944
     0.59175918     0.40557598     0.40557602     -7.0790944
     0.59185919     0.40547867     0.40547870     -7.0790944
     0.59195920     0.40538135     0.40538138     -7.0790944
     0.59205921     0.40528403     0.40528406     -7.0790944
     0.59215922     0.40518671     0.40518674     -7.0790944
     0.59225923     0.40508938     0.40508941     -7.0790944
     0.59235924     0.40499205     0.40499209     -7.0790944
     0.59245925     0.40489472     0.40489475     -7.0790944
     0.59255926     0.40479739     0.40479742     -7.0790944
     0.59265927     0.40470005     0.40470008     -7.0790944
     0.59275928     0.40460271     0.40460275     -7.0790944
     0.59285929     0.40450537     0.40450540     -7.0790944
     0.59295930     0.40440803     0.40440806     -7.0790944
     0.59305931     0.40431068     0.40431071     -7.0790944
     0.59315932     0.40421333     0.40421336     -7.0790944
     0.59325933     0.40411598     0.40411601     -7.0790944
     0.59335934     0.40401862     0.40401866     -7.0790944
     0.59345935     0.40392127     0.40392130     -7.0790944
     0.59355936     0.40382390     0.40382394     -7.0790944
     0.59365937     0.40372654     0.40372658     -7.0790944
     0.59375938     0.40362918     0.40362921     -7.0790944
     0.59385939     0.40353181     0.40353184     -7.0790944
     0.59395940     0.40343444     0.40343447     -7.0790944
     0.59405941     0.40333706     0.40333710     -7.0790944
     0.59415942     0.40323969     0.40323972     -7.0790944
     0.59425943     0.40314231     0.40314234     -7.0790944
     0.59435944     0.40304493     0.40304496     -7.0790944
     0.59445945     0.40294754     0.40294758     -7.0790944
     0.59455946     0.40285016     0.40285019     -7.0790944
     0.59465947     0.40275277     0.40275280     -7.0790944
     0.59475948     0.40265538     0.40265541     -7.0790944
     0.59485949     0.40255798     0.40255802     -7.0790944
     0.59495950     0.40246059     0.40246062     -7.0790944
     0.59505951     0.40236319     0.40236322     -7.0790944
     0.59515952     0.40226578     0.40226582     -7.0790944
     0.59525953     0.40216838     0.40216841     -7.0790944
     0.59535954     0.40207097     0.40207100     -7.0790944
     0.59545955     0.40197356     0.40197359     -7.0790944
     0.59555956     0.40187615     0.40187618     -7.0790944
     0.59565957     0.40177873     0.40177877     -7.0790944
     0.59575958     0.40168132     0.40168135     -7.0790944
     0.59585959     0.40158390     0.40158393     -7.0790944
     0.59595960     0.40148647     0.40148651     -7.0790944
     0.59605961     0.40138905     0.40138908     -7.0790944
     0.59615962     0.40129162     0.40129165     -7.0790944
     0.59625963     0.40119419     0.40119422     -7.0790944
     0.59635964     0.40109675     0.40109679     -7.0790944
     0.59645965     0.40099932     0.40099935     -7.0790944
     0.59655966     0.40090188     0.40090191     -7.0790944
     0.59665967     0.40080444     0.40080447     -7.0790944
     0.59675968     0.40070700     0.40070703     -7.0790944
     0.59685969     0.40060955     0.40060958     -7.0790944
     0.59695970     0.40051210     0.40051213     -7.0790944
     0.59705971     0.40041465     0.40041468     -7.0790944
     0.59715972     0.40031720     0.40031723     -7.0790944
     0.59725973     0.40021974     0.40021977     -7.0790944
     0.59735974     0.40012228     0.40012231     -7.0790944
     0.59745975     0.40002482     0.40002485     -7.0790944
     0.59755976     0.39992736     0.39992739     -7.0790944
     0.59765977     0.39982989     0.39982992     -7.0790944
     0.59775978     0.39973242     0.39973245     -7.0790944
     0.59785979     0.39963495     0.39963498     -7.0790944
     0.59795980     0.39953747     0.39953751     -7.0790944
     0.59805981     0.39944000     0.39944003     -7.0790944
     0.59815982     0.39934252     0.39934255     -7.0790944
     0.59825983     0.39924504     0.39924507     -7.0790944
     0.59835984     0.39914755     0.39914759     -7.0790944
     0.59845985     0.39905007     0.39905010     -7.0790944
     0.59855986     0.39895258     0.39895261     -7.0790944
     0.59865987     0.39885509     0.39885512     -7.0790944
     0.59875988     0.39875759     0.39875762     -7.0790944
     0.59885989     0.39866009     0.39866013     -7.0790944
     0.59895990     0.39856260     0.39856263     -7.0790944
     0.59905991     0.39846509     0.39846513     -7.0790944
     0.59915992     0.39836759     0.39836762     -7.0790944
     0.59925993     0.39827008     0.39827012     -7.0790944
     0.59935994     0.39817257     0.39817261     -7.0790944
     0.59945995     0.39807506     0.39807509     -7.0790944
     0.59955996     0.39797755     0.39797758     -7.0790944
     0.59965997     0.39788003     0.39788006     -7.0790944
     0.59975998     0.39778251     0.39778254     -7.0790944
     0.59985999     0.39768499     0.39768502     -7.0790944
     0.59996000     0.39758747     0.39758750     -7.0790944
     0.60006001     0.39748994     0.39748997     -7.0790944
     0.60016002     0.39739241     0.39739244     -7.0790944
     0.60026003     0.39729488     0.39729491     -7.0790944
     0.60036004     0.39719734     0.39719738     -7.0790944
     0.60046005     0.39709981     0.39709984     -7.0790944
     0.60056006     0.39700227     0.39700230     -7.0790944
     0.60066007     0.39690473     0.39690476     -7.0790944
     0.60076008     0.39680718     0.39680722     -7.0790944
     0.60086009     0.39670964     0.39670967     -7.0790944
     0.60096010     0.39661209     0.39661212     -7.0790944
     0.60106011     0.39651454     0.39651457     -7.0790944
     0.60116012     0.39641698     0.39641701     -7.0790944
     0.60126013     0.39631943     0.39631946     -7.0790944
     0.60136014     0.39622187     0.39622190     -7.0790944
     0.60146015     0.39612431     0.39612434     -7.0790944
     0.60156016     0.39602674     0.39602677     -7.0790944
     0.60166017     0.39592918     0.39592921     -7.0790944
     0.60176018     0.39583161     0.39583164     -7.0790944
     0.60186019     0.39573404     0.39573407     -7.0790944
     0.60196020     0.39563646     0.39563650     -7.0790944
     0.60206021     0.39553889     0.39553892     -7.0790944
     0.60216022     0.39544131     0.39544134     -7.0790944
     0.60226023     0.39534373     0.39534376     -7.0790944
     0.60236024     0.39524615     0.39524618     -7.0790944
     0.60246025     0.39514856     0.39514859     -7.0790944
     0.60256026     0.39505097     0.39505100     -7.0790944
     0.60266027     0.39495338     0.39495341     -7.0790944
     0.60276028     0.39485579     0.39485582     -7.0790944
     0.60286029     0.39475819     0.39475823     -7.0790944
     0.60296030     0.39466060     0.39466063     -7.0790944
     0.60306031     0.39456300     0.39456303     -7.0790944
     0.60316032     0.39446539     0.39446543     -7.0790944
     0.60326033     0.39436779     0.39436782     -7.0790944
     0.60336034     0.39427018     0.39427021     -7.0790944
     0.60346035     0.39417257     0.39417261     -7.0790944
     0.60356036     0.39407496     0.39407499     -7.0790944
     0.60366037     0.39397735     0.39397738     -7.0790944
     0.60376038     0.39387973     0.39387976     -7.0790944
     0.60386039     0.39378211     0.39378214     -7.0790944
     0.60396040     0.39368449     0.39368452     -7.0790944
     0.60406041     0.39358686     0.39358690     -7.0790944
     0.60416042     0.39348924     0.39348927     -7.0790944
     0.60426043     0.39339161     0.39339164     -7.0790944
     0.60436044     0.39329398     0.39329401     -7.0790944
     0.60446045     0.39319635     0.39319638     -7.0790944
     0.60456046     0.39309871     0.39309874     -7.0790944
     0.60466047     0.39300107     0.39300110     -7.0790944
     0.60476048     0.39290343     0.39290346     -7.0790944
     0.60486049     0.39280579     0.39280582     -7.0790944
     0.60496050     0.39270814     0.39270818     -7.0790944
     0.60506051     0.39261050     0.39261053     -7.0790944
     0.60516052     0.39251285     0.39251288     -7.0790944
     0.60526053     0.39241519     0.39241523     -7.0790944
     0.60536054     0.39231754     0.39231757     -7.0790944
     0.60546055     0.39221988     0.39221991     -7.0790944
     0.60556056     0.39212222     0.39212225     -7.0790944
     0.60566057     0.39202456     0.39202459     -7.0790944
     0.60576058     0.39192690     0.39192693     -7.0790944
     0.60586059     0.39182923     0.39182926     -7.0790944
     0.60596060     0.39173156     0.39173159     -7.0790944
     0.60606061     0.39163389     0.39163392     -7.0790944
     0.60616062     0.39153622     0.39153625     -7.0790944
     0.60626063     0.39143854     0.39143857     -7.0790944
     0.60636064     0.39134086     0.39134090     -7.0790944
     0.60646065     0.39124318     0.39124321     -7.0790944
     0.60656066     0.39114550     0.39114553     -7.0790944
     0.60666067     0.39104781     0.39104785     -7.0790944
     0.60676068     0.39095013     0.39095016     -7.0790944
     0.60686069     0.39085244     0.39085247     -7.0790944
     0.60696070     0.39075475     0.39075478     -7.0790944
     0.60706071     0.39065705     0.39065708     -7.0790944
     0.60716072     0.39055935     0.39055939     -7.0790944
     0.60726073     0.39046166     0.39046169     -7.0790944
     0.60736074     0.39036395     0.39036399     -7.0790944
     0.60746075     0.39026625     0.39026628     -7.0790944
     0.60756076     0.39016855     0.39016858     -7.0790944
     0.60766077     0.39007084     0.39007087     -7.0790944
     0.60776078     0.38997313     0.38997316     -7.0790944
     0.60786079     0.38987541     0.38987545     -7.0790944
     0.60796080     0.38977770     0.38977773     -7.0790944
     0.60806081     0.38967998     0.38968001     -7.0790944
     0.60816082     0.38958226     0.38958229     -7.0790944
     0.60826083     0.38948454     0.38948457     -7.0790944
     0.60836084     0.38938682     0.38938685     -7.0790944
     0.60846085     0.38928909     0.38928912     -7.0790944
     0.60856086     0.38919136     0.38919139     -7.0790944
     0.60866087     0.38909363     0.38909366     -7.0790944
     0.60876088     0.38899590     0.38899593     -7.0790944
     0.60886089     0.38889816     0.38889819     -7.0790944
     0.60896090     0.38880042     0.38880046     -7.0790944
     0.60906091     0.38870268     0.38870272     -7.0790944
     0.60916092     0.38860494     0.38860497     -7.0790944
     0.60926093     0.38850720     0.38850723     -7.0790944
     0.60936094     0.38840945     0.38840948     -7.0790944
     0.60946095     0.38831170     0.38831173     -7.0790944
     0.60956096     0.38821395     0.38821398     -7.0790944
     0.60966097     0.38811620     0.38811623     -7.0790944
     0.60976098     0.38801844     0.38801847     -7.0790944
     0.60986099     0.38792068     0.38792071     -7.0790944
     0.60996100     0.38782292     0.38782295     -7.0790944
     0.61006101     0.38772516     0.38772519     -7.0790944
     0.61016102     0.38762739     0.38762743     -7.0790944
     0.61026103     0.38752963     0.38752966     -7.0790944
     0.61036104     0.38743186     0.38743189     -7.0790944
     0.61046105     0.38733409     0.38733412     -7.0790944
     0.61056106     0.38723631     0.38723634     -7.0790944
     0.61066107     0.38713854     0.38713857     -7.0790944
     0.61076108     0.38704076     0.38704079     -7.0790944
     0.61086109     0.38694298     0.38694301     -7.0790944
     0.61096110     0.38684519     0.38684523     -7.0790944
     0.61106111     0.38674741     0.38674744     -7.0790944
     0.61116112     0.38664962     0.38664965     -7.0790944
     0.61126113     0.38655183     0.38655187     -7.0790944
     0.61136114     0.38645404     0.38645407     -7.0790944
     0.61146115     0.38635625     0.38635628     -7.0790944
     0.61156116     0.38625845     0.38625848     -7.0790944
     0.61166117     0.38616065     0.38616069     -7.0790944
     0.61176118     0.38606285     0.38606289     -7.0790944
     0.61186119     0.38596505     0.38596508     -7.0790944
     0.61196120     0.38586725     0.38586728     -7.0790944
     0.61206121     0.38576944     0.38576947     -7.0790944
     0.61216122     0.38567163     0.38567166     -7.0790944
     0.61226123     0.38557382     0.38557385     -7.0790944
     0.61236124     0.38547600     0.38547604     -7.0790944
     0.61246125     0.38537819     0.38537822     -7.0790944
     0.61256126     0.38528037     0.38528040     -7.0790944
     0.61266127     0.38518255     0.38518258     -7.0790944
     0.61276128     0.38508473     0.38508476     -7.0790944
     0.61286129     0.38498690     0.38498694     -7.0790944
     0.61296130     0.38488908     0.38488911     -7.0790944
     0.61306131     0.38479125     0.38479128     -7.0790944
     0.61316132     0.38469342     0.38469345     -7.0790944
     0.61326133     0.38459558     0.38459562     -7.0790944
     0.61336134     0.38449775     0.38449778     -7.0790944
     0.61346135     0.38439991     0.38439994     -7.0790944
     0.61356136     0.38430207     0.38430210     -7.0790944
     0.61366137     0.38420423     0.38420426     -7.0790944
     0.61376138     0.38410638     0.38410642     -7.0790944
     0.61386139     0.38400854     0.38400857     -7.0790944
     0.61396140     0.38391069     0.38391072     -7.0790944
     0.61406141     0.38381284     0.38381287     -7.0790944
     0.61416142     0.38371499     0.38371502     -7.0790944
     0.61426143     0.38361713     0.38361716     -7.0790944
     0.61436144     0.38351927     0.38351931     -7.0790944
     0.61446145     0.38342142     0.38342145     -7.0790944
     0.61456146     0.38332355     0.38332359     -7.0790944
     0.61466147     0.38322569     0.38322572     -7.0790944
     0.61476148     0.38312783     0.38312786     -7.0790944
     0.61486149     0.38302996     0.38302999     -7.0790944
     0.61496150     0.38293209     0.38293212     -7.0790944
     0.61506151     0.38283422     0.38283425     -7.0790944
     0.61516152     0.38273634     0.38273637     -7.0790944
     0.61526153     0.38263847     0.38263850     -7.0790944
     0.61536154     0.38254059     0.38254062     -7.0790944
     0.61546155     0.38244271     0.38244274     -7.0790944
     0.61556156     0.38234482     0.38234486     -7.0790944
     0.61566157     0.38224694     0.38224697     -7.0790944
     0.61576158     0.38214905     0.38214908     -7.0790944
     0.61586159     0.38205116     0.38205119     -7.0790944
     0.61596160     0.38195327     0.38195330     -7.0790944
     0.61606161     0.38185538     0.38185541     -7.0790944
     0.61616162     0.38175748     0.38175752     -7.0790944
     0.61626163     0.38165959     0.38165962     -7.0790944
     0.61636164     0.38156169     0.38156172     -7.0790944
     0.61646165     0.38146378     0.38146382     -7.0790944
     0.61656166     0.38136588     0.38136591     -7.0790944
     0.61666167     0.38126798     0.38126801     -7.0790944
     0.61676168     0.38117007     0.38117010     -7.0790944
     0.61686169     0.38107216     0.38107219     -7.0790944
     0.61696170     0.38097424     0.38097428     -7.0790944
     0.61706171     0.38087633     0.38087636     -7.0790944
     0.61716172     0.38077841     0.38077845     -7.0790944
     0.61726173     0.38068050     0.38068053     -7.0790944
     0.61736174     0.38058258     0.38058261     -7.0790944
     0.61746175     0.38048465     0.38048468     -7.0790944
     0.61756176     0.38038673     0.38038676     -7.0790944
     0.61766177     0.38028880     0.38028883     -7.0790944
     0.61776178     0.38019087     0.38019090     -7.0790944
     0.61786179     0.38009294     0.38009297     -7.0790944
     0.61796180     0.37999501     0.37999504     -7.0790944
     0.61806181     0.37989707     0.37989711     -7.0790944
     0.61816182     0.37979914     0.37979917     -7.0790944
     0.61826183     0.37970120     0.37970123     -7.0790944
     0.61836184     0.37960326     0.37960329     -7.0790944
     0.61846185     0.37950531     0.37950534     -7.0790944
     0.61856186     0.37940737     0.37940740     -7.0790944
     0.61866187     0.37930942     0.37930945     -7.0790944
     0.61876188     0.37921147     0.37921150     -7.0790944
     0.61886189     0.37911352     0.37911355     -7.0790944
     0.61896190     0.37901557     0.37901560     -7.0790944
     0.61906191     0.37891761     0.37891764     -7.0790944
     0.61916192     0.37881965     0.37881968     -7.0790944
     0.61926193     0.37872169     0.37872172     -7.0790944
     0.61936194     0.37862373     0.37862376     -7.0790944
     0.61946195     0.37852577     0.37852580     -7.0790944
     0.61956196     0.37842780     0.37842783     -7.0790944
     0.61966197     0.37832983     0.37832986     -7.0790944
     0.61976198     0.37823186     0.37823189     -7.0790944
     0.61986199     0.37813389     0.37813392     -7.0790944
     0.61996200     0.37803592     0.37803595     -7.0790944
     0.62006201     0.37793794     0.37793797     -7.0790944
     0.62016202     0.37783996     0.37783999     -7.0790944
     0.62026203     0.37774198     0.37774201     -7.0790944
     0.62036204     0.37764400     0.37764403     -7.0790944
     0.62046205     0.37754602     0.37754605     -7.0790944
     0.62056206     0.37744803     0.37744806     -7.0790944
     0.62066207     0.37735004     0.37735007     -7.0790944
     0.62076208     0.37725205     0.37725208     -7.0790944
     0.62086209     0.37715406     0.37715409     -7.0790944
     0.62096210     0.37705606     0.37705610     -7.0790944
     0.62106211     0.37695807     0.37695810     -7.0790944
     0.62116212     0.37686007     0.37686010     -7.0790944
     0.62126213     0.37676207     0.37676210     -7.0790944
     0.62136214     0.37666407     0.37666410     -7.0790944
     0.62146215     0.37656606     0.37656609     -7.0790944
     0.62156216     0.37646806     0.37646809     -7.0790944
     0.62166217     0.37637005     0.37637008     -7.0790944
     0.62176218     0.37627204     0.37627207     -7.0790944
     0.62186219     0.37617403     0.37617406     -7.0790944
     0.62196220     0.37607601     0.37607604     -7.0790944
     0.62206221     0.37597800     0.37597803     -7.0790944
     0.62216222     0.37587998     0.37588001     -7.0790944
     0.62226223     0.37578196     0.37578199     -7.0790944
     0.62236224     0.37568394     0.37568397     -7.0790944
     0.62246225     0.37558591     0.37558594     -7.0790944
     0.62256226     0.37548788     0.37548792     -7.0790944
     0.62266227     0.37538986     0.37538989     -7.0790944
     0.62276228     0.37529183     0.37529186     -7.0790944
     0.62286229     0.37519379     0.37519383     -7.0790944
     0.62296230     0.37509576     0.37509579     -7.0790944
     0.62306231     0.37499772     0.37499776     -7.0790944
     0.62316232     0.37489969     0.37489972     -7.0790944
     0.62326233     0.37480165     0.37480168     -7.0790944
     0.62336234     0.37470360     0.37470364     -7.0790944
     0.62346235     0.37460556     0.37460559     -7.0790944
     0.62356236     0.37450751     0.37450755     -7.0790944
     0.62366237     0.37440947     0.37440950     -7.0790944
     0.62376238     0.37431142     0.37431145     -7.0790944
     0.62386239     0.37421337     0.37421340     -7.0790944
     0.62396240     0.37411531     0.37411534     -7.0790944
     0.62406241     0.37401726     0.37401729     -7.0790944
     0.62416242     0.37391920     0.37391923     -7.0790944
     0.62426243     0.37382114     0.37382117     -7.0790944
     0.62436244     0.37372308     0.37372311     -7.0790944
     0.62446245     0.37362501     0.37362505     -7.0790944
     0.62456246     0.37352695     0.37352698     -7.0790944
     0.62466247     0.37342888     0.37342891     -7.0790944
     0.62476248     0.37333081     0.37333084     -7.0790944
     0.62486249     0.37323274     0.37323277     -7.0790944
     0.62496250     0.37313467     0.37313470     -7.0790944
     0.62506251     0.37303659     0.37303662     -7.0790944
     0.62516252     0.37293852     0.37293855     -7.0790944
     0.62526253     0.37284044     0.37284047     -7.0790944
     0.62536254     0.37274236     0.37274239     -7.0790944
     0.62546255     0.37264427     0.37264430     -7.0790944
     0.62556256     0.37254619     0.37254622     -7.0790944
     0.62566257     0.37244810     0.37244813     -7.0790944
     0.62576258     0.37235001     0.37235004     -7.0790944
     0.62586259     0.37225192     0.37225195     -7.0790944
     0.62596260     0.37215383     0.37215386     -7.0790944
     0.62606261     0.37205574     0.37205577     -7.0790944
     0.62616262     0.37195764     0.37195767     -7.0790944
     0.62626263     0.37185954     0.37185957     -7.0790944
     0.62636264     0.37176144     0.37176147     -7.0790944
     0.62646265     0.37166334     0.37166337     -7.0790944
     0.62656266     0.37156524     0.37156527     -7.0790944
     0.62666267     0.37146713     0.37146716     -7.0790944
     0.62676268     0.37136902     0.37136905     -7.0790944
     0.62686269     0.37127091     0.37127094     -7.0790944
     0.62696270     0.37117280     0.37117283     -7.0790944
     0.62706271     0.37107469     0.37107472     -7.0790944
     0.62716272     0.37097657     0.37097660     -7.0790944
     0.62726273     0.37087846     0.37087849     -7.0790944
     0.62736274     0.37078034     0.37078037     -7.0790944
     0.62746275     0.37068222     0.37068225     -7.0790944
     0.62756276     0.37058409     0.37058413     -7.0790944
     0.62766277     0.37048597     0.37048600     -7.0790944
     0.62776278     0.37038784     0.37038787     -7.0790944
     0.62786279     0.37028971     0.37028975     -7.0790944
     0.62796280     0.37019158     0.37019162     -7.0790944
     0.62806281     0.37009345     0.37009348     -7.0790944
     0.62816282     0.36999532     0.36999535     -7.0790944
     0.62826283     0.36989718     0.36989721     -7.0790944
     0.62836284     0.36979904     0.36979908     -7.0790944
     0.62846285     0.36970091     0.36970094     -7.0790944
     0.62856286     0.36960276     0.36960279     -7.0790944
     0.62866287     0.36950462     0.36950465     -7.0790944
     0.62876288     0.36940648     0.36940651     -7.0790944
     0.62886289     0.36930833     0.36930836     -7.0790944
     0.62896290     0.36921018     0.36921021     -7.0790944
     0.62906291     0.36911203     0.36911206     -7.0790944
     0.62916292     0.36901388     0.36901391     -7.0790944
     0.62926293     0.36891572     0.36891575     -7.0790944
     0.62936294     0.36881757     0.36881760     -7.0790944
     0.62946295     0.36871941     0.36871944     -7.0790944
     0.62956296     0.36862125     0.36862128     -7.0790944
     0.62966297     0.36852309     0.36852312     -7.0790944
     0.62976298     0.36842492     0.36842495     -7.0790944
     0.62986299     0.36832676     0.36832679     -7.0790944
     0.62996300     0.36822859     0.36822862     -7.0790944
     0.63006301     0.36813042     0.36813045     -7.0790944
     0.63016302     0.36803225     0.36803228     -7.0790944
     0.63026303     0.36793408     0.36793411     -7.0790944
     0.63036304     0.36783590     0.36783593     -7.0790944
     0.63046305     0.36773772     0.36773776     -7.0790944
     0.63056306     0.36763955     0.36763958     -7.0790944
     0.63066307     0.36754137     0.36754140     -7.0790944
     0.63076308     0.36744318     0.36744321     -7.0790944
     0.63086309     0.36734500     0.36734503     -7.0790944
     0.63096310     0.36724681     0.36724685     -7.0790944
     0.63106311     0.36714863     0.36714866     -7.0790944
     0.63116312     0.36705044     0.36705047     -7.0790944
     0.63126313     0.36695225     0.36695228     -7.0790944
     0.63136314     0.36685405     0.36685408     -7.0790944
     0.63146315     0.36675586     0.36675589     -7.0790944
     0.63156316     0.36665766     0.36665769     -7.0790944
     0.63166317     0.36655946     0.36655949     -7.0790944
     0.63176318     0.36646126     0.36646129     -7.0790944
     0.63186319     0.36636306     0.36636309     -7.0790944
     0.63196320     0.36626486     0.36626489     -7.0790944
     0.63206321     0.36616665     0.36616668     -7.0790944
     0.63216322     0.36606845     0.36606848     -7.0790944
     0.63226323     0.36597024     0.36597027     -7.0790944
     0.63236324     0.36587203     0.36587206     -7.0790944
     0.63246325     0.36577381     0.36577384     -7.0790944
     0.63256326     0.36567560     0.36567563     -7.0790944
     0.63266327     0.36557738     0.36557741     -7.0790944
     0.63276328     0.36547916     0.36547919     -7.0790944
     0.63286329     0.36538094     0.36538097     -7.0790944
     0.63296330     0.36528272     0.36528275     -7.0790944
     0.63306331     0.36518450     0.36518453     -7.0790944
     0.63316332     0.36508627     0.36508630     -7.0790944
     0.63326333     0.36498805     0.36498808     -7.0790944
     0.63336334     0.36488982     0.36488985     -7.0790944
     0.63346335     0.36479159     0.36479162     -7.0790944
     0.63356336     0.36469335     0.36469338     -7.0790944
     0.63366337     0.36459512     0.36459515     -7.0790944
